account,shares,pre_dai,post_dai
0xbA1dAb917E304aDD317fD60B8D8623F9A19cA9CF,301.746968532144000000,334.956731932077000000,228.872540627208000000
0xB6820955a1705550Ec43Bf0f721dfc7081A961b7,300.739067702862000000,333.837903234210000000,228.108056315666000000
0x1E936cB14D3dBE800833492C95AECBFd7EF127c9,299.765279675986000000,332.756941736357000000,227.369446278165000000
0x4b181427BDfc267E2313366397C30F371818Ed26,298.356282845230000000,331.192873086294000000,226.300734019150000000
0x952af4a1c33529898c0D014b5c5FADe4964A4D18,298.197702670811000000,331.016839844831000000,226.180452289100000000
0xA999158E98605105CC89130E1F369e7eF3F9d23A,297.416196118068000000,330.149321996470000000,225.587686134354000000
0xE25bB4B6bb16FEa3954fA1406fEf2bDd0edf036f,289.422316400294000000,321.275649333745000000,219.524395525751000000
0xd74715bdA2A14F74B41e06E72Cd5D651DF28A40F,287.571822172620000000,319.221492826471000000,218.120811200235000000
0xDa82a358d4332C87D11BdC96D37472c2e42f6bDd,284.702670077261000000,316.036566681388000000,215.944583439920000000
0x27cAFf28136DCE030aa4811249297c0962219a33,284.385461867990000000,315.684447070588000000,215.703983678083000000
0xc2bd3EA2c23Ab2fcEbDa4ec5EE09D446f778fD0E,283.721087560862000000,314.946952845617000000,215.200061347598000000
0x03286483836E7DA3A9f32EF86aD1fbA477fDe329,283.656865475136000000,314.875662585245000000,215.151349435110000000
0xbD0922d4D895FaE0322FD5aC137126bf56Fbcf71,282.953064609383000000,314.094402580977000000,214.617522391133000000
0x7759dA2F349DBa6313F4296430116a7Aa0959132,282.612400640121000000,313.716245708727000000,214.359131632398000000
0x89E27f651186DE46D656f8Cd55bA9620dc556320,280.523766154563000000,311.397739627667000000,212.774919921915000000
0x744109b07cEED90b1d4F3103389B4382cbf66744,280.385277897664000000,311.244009586343000000,212.669877742510000000
0x8dfA42557AE8cAd489c1A0e93131c39f43224421,280.151403566016000000,310.984395439454000000,212.492486026755000000
0xbAe67563B27CCE39b7c3Fe3b97E72DCCDBfF08D2,280.091594202154000000,310.918003557689000000,212.447121126730000000
0x734A6Bf7eB38E15A44cD5e7C66e104ef29B6C490,279.765386739626000000,310.555894250968000000,212.199695506901000000
0xF317D04918F28029BAF453f2a1B4B3a02dc93512,279.677467607899000000,310.458298887604000000,212.133009584103000000
0x2A2E2926Df83Ec0CF56475bf90c11e705944479B,279.384304545564000000,310.132870792135000000,211.910647864212000000
0x1C9BB6A43852Ab6D3Cc5155bA0a9B6a6ebb6878d,278.713201595714000000,309.387907381351000000,211.401621914750000000
0xb15bA73056bd1259C2C0faF4b3A72D36DD7A3f2b,278.424958091460000000,309.067940282244000000,211.182991638334000000
0xEA831564c8398e24ced1c966344a72655DC7B342,277.621494098034000000,308.176048394242000000,210.573570949296000000
0x400704a17a66dE7f7682fF230D0cF12225987f4E,277.480677868477000000,308.019734167507000000,210.466763022187000000
0x22EF52D3BE273E5f70DA3b4C7eC4af28EbD9b1a5,277.146144439669000000,307.648382552673000000,210.213022226882000000
0x6a39F2Ff79C4E2824fCf30C0CCa9cC7e0E3b3E9C,276.464529241806000000,306.891749933556000000,209.696022825616000000
0x3aFcAC6BC64e3753858B1E58D2219447ff3013c4,276.022536959547000000,306.401112724755000000,209.360775392742000000
0xbA9da55BbB2CA86E13315063cEB6331dA677D9E9,275.461615772356000000,305.778457495949000000,208.935321384608000000
0x7a600158dDa52eE50d62cAf9Be051906B6E26ADD,272.728664707615000000,302.744722437635000000,206.862400961779000000
0x6cd642855b8ceFeFE54FF89c2c9279AfD56FA912,271.770030030002000000,301.680582041157000000,206.135284612389000000
0x5f90d53c58098D5ddDE668049443914E801E17BD,270.955132938339000000,300.775998747372000000,205.517192014389000000
0x9Dc69100900834cC1847EC1D3E6a4EF329E1E8B9,269.926932075500000000,299.634635828428000000,204.737310297937000000
0x0fD73ae2B5224C7Da8D87F9D3FC34aaD07083891,269.462219251275000000,299.118777493060000000,204.384829524858000000
0x8E380b9FEa9C059d76CD3307D0D532b0704DF4C6,269.408070344690000000,299.058669048969000000,204.343758034123000000
0x8066273d2dF653180b14F1bCc9DE08c4a45F6Bf0,268.862987122572000000,298.453594885011000000,203.930316989442000000
0x55AaDF07331502078ef3EC3Db4345DBdBd4FE66A,268.111590548928000000,297.619500869362000000,203.360389000886000000
0x883e5BEF307B99fBa45335a612A40bC3D5A8b9C3,265.564823307485000000,294.792440712519000000,201.428687443880000000
0x5725E5A918eEDc6f750FfaC876230a09fDFAbDD4,264.746212840562000000,293.883735355645000000,200.807778281942000000
0x63Fc01f6AEFa9cBBCa5ACAB6a208067B6FC1B0F1,264.272376412069000000,293.357749287481000000,200.448377331674000000
0x47a5b105be230b42A8Ec010948F6215650d19755,255.423958524333000000,283.535489422327000000,193.736926700210000000
0x76AA4ae0c966Cd6868dC5916F9fa6023aD9494d3,254.052751311323000000,282.013369451724000000,192.696877548782000000
0x409CBe065a8b178d5b27A8893E207D61A0432163,253.323406220775000000,281.203753868280000000,192.143675424897000000
0x83BE61691FB53cb5Aa259A7AD3e8deE3f56a6603,249.681837571346000000,277.161400303462000000,189.381576197463000000
0xf5D0318692F822680B733955828A25507F031C95,249.080116760860000000,276.493455113502000000,188.925176017822000000
0x5D6e4f25100479C29f9c337c8e8F5e7789d1B9bE,247.143279663877000000,274.343452986071000000,187.456101351310000000
0x1bdCFD897EaFc33b603BC661bA48b1302041Ab64,241.411752359379000000,267.981123434814000000,183.108786041943000000
0xD9BA394013bf9e718060a34D782BA54d5dd1B445,238.866540341647000000,265.155789666985000000,181.178264109057000000
0xFeFde6503137f72a8D32adA3202E8cD8B7Aff814,238.057279037374000000,264.257462425864000000,180.564446208446000000
0x2455E74Cb460DC2e07686B677d09F7Fe4f8E2c18,236.811341516684000000,262.874399119040000000,179.619413066240000000
0x8f644Ea26D1246EFd7d78f747c88220BE011208C,236.449029778889000000,262.472211961294000000,179.344602656937000000
0x6F25060bE92a8A2dDC11570A3656Fa0576Eb082C,235.973192636756000000,261.944004984316000000,178.983684182181000000
0xd2545fE706Dd890A670a13F4Bfe73a71AB03aAee,234.440860910523000000,260.243027407800000000,177.821423441095000000
0x2df970B3eaf3d63742fC17B8C10D4e229409d88d,233.498375701228000000,259.196813862936000000,177.106556327751000000
0x33F04Cf7fa115165aF33CEA6846AA0dbC20c318B,233.345137426513000000,259.026710441666000000,176.990326383749000000
0x4485632D0C8FAc53d70F9aa1cF7c3c7AdE334DF1,233.053325484024000000,258.702782168018000000,176.768989476910000000
0x3eD2Dc2F7b063ba933FA8aaEABecdF6583aC335D,232.551983588354000000,258.146263427263000000,176.388725860864000000
0xE0B376E6282c327Cbb7c2B2841d0B7b0595CaD60,232.405607100778000000,257.983776989872000000,176.277700524760000000
0x6BB34668844ac60C91C637a749Ec41b378cf9913,231.720547655405000000,257.223321055161000000,175.758088690693000000
0xf11ef7137AEcD24748D6dFB46Adde7A02600dAa2,231.718522586472000000,257.221073110551000000,175.756552692921000000
0x59d884f50aB566CE0Ac998B09e6d60E696Dc807E,231.102684593313000000,256.537457024558000000,175.289444748822000000
0xD2E7F0c6486878DfbCd4182EC0C04CDc21D1408E,230.259408672858000000,255.601371575857000000,174.649827047596000000
0xA76DcDB932458ADF563468a528aB86CCd4a75024,230.192713132202000000,255.527335636270000000,174.599239040324000000
0x781bA015Fbb7aF36Fd40E247Ef508f0538064258,230.153872720017000000,255.484220513703000000,174.569778913984000000
0x494671ae7AB39E0Fa1AB4487219CCA34e9593273,229.501033755578000000,254.759531191819000000,174.074606044018000000
0xe69BA4310c3C3c910A3c6a137aCb6A6F428a13DB,229.075958028329000000,254.287672345596000000,173.752189676001000000
0xA49A3545327EF42207bb2c8526795596644F7A5e,228.743788168191000000,253.918944429821000000,173.500241627676000000
0x354ebDd8f133948F97CB65c9913D0d7454CD6eb0,227.873178500776000000,252.952516927983000000,172.839891509015000000
0xaF8C77750212cC21a759483C47D3899eAF540dC1,227.017068882394000000,252.002185326165000000,172.190539555729000000
0x029aA3Bc4f14fFD0BB23d50a16737fAE5c024d58,226.514024502682000000,251.443776728839000000,171.808984619839000000
0x1F971da338875640CeF79d8e0f19FeCf1823f5AD,225.764321400403000000,250.611562565163000000,171.240341115087000000
0xcc975278f9996B5E0055A11d74Fc08E5dEBac871,224.795188944376000000,249.535769022451000000,170.505262288963000000
0x9a9D05bE0a5B05AEC4D0B6371731c203B758E017,224.740652938809000000,249.475230875916000000,170.463897186902000000
0xD3F2D0CeB9712E87DCa64339B4094a962Eb4c8e7,224.391520515223000000,249.087673525515000000,170.199083176706000000
0xA3ae519321A48D5D62F05bd45A88f71d412009D1,224.347111904586000000,249.038377377948000000,170.165399618618000000
0x60Ac0b2f9760b24CcD0C6b03d2b9f2E19c283FF9,223.980430422306000000,248.631339548995000000,169.887274794835000000
0x5be62808330d8fD54c33c0d1A64bD9b52298D22d,221.608191084902000000,245.998015543512000000,168.087951186818000000
0xb0Ea4297a47e121247C38473E7A603F1b38fC12F,221.471773430630000000,245.846583991854000000,167.984479542110000000
0x005f939CDe531240d15fDca5da882D8AE6f8BbdD,220.322783217012000000,244.571137849519000000,167.112980117854000000
0x5c5E75156e198bcDBa4727a80F5530500B574546,220.140528160578000000,244.368824108380000000,166.974741188691000000
0x931c2bb06f3268b796243e00994425D77594f72F,219.216370748270000000,243.342955486987000000,166.273775555388000000
0xC5e38233Cc0D7CFf9340e6139367aBA498EC9b18,219.123948707143000000,243.240361631596000000,166.203674213640000000
0x4fc7B43e79D6AFc0EB982C96DD9C025fDaA1504A,217.363794962384000000,241.286488328707000000,164.868612385455000000
0x74Ec3f1a9Ed462869F1c322370Ba288c60Ce9f5c,216.957759515357000000,240.835765303895000000,164.560637910027000000
0xEf0Da6B0e5033173B30798982a423a959DD227B8,215.711827955343000000,239.452708613770000000,163.615609288944000000
0xd57C97D641b9D013d05AbcD39043Ce40E010b0a6,215.673320707672000000,239.409963323244000000,163.586401865089000000
0x23cBc15758A22C70be03a9052790E718EFb9f4d2,213.914527532477000000,237.457600331915000000,162.252372017488000000
0x350e46345F796b35DB582a88Ba46F0f132F09607,213.809783957107000000,237.341328854963000000,162.172924895531000000
0x685f12753932E334f410EAD81c2E96F22170092F,213.068289187958000000,236.518226419744000000,161.610507342498000000
0x4e954215a990fe55b7FeE2CA508E19c1DA0c8eaE,212.580877379386000000,235.977170888023000000,161.240809580488000000
0xCF2db24e539b9d7Ae55862409F8CcFeCB0267668,212.048757420803000000,235.386486702562000000,160.837201062292000000
0x7391843A2aAc1437D6fDc7Ed19632A5dd6F50756,211.284340167329000000,234.537938972980000000,160.257396997473000000
0xf928400344eC91B7e728B428C68E8F0136Bb984c,210.368949554919000000,233.521802010724000000,159.563080908242000000
0xFf4F7b726eE86f810531d2842B3BDd8A512dB594,210.115837712021000000,233.240833104481000000,159.371097701820000000
0xbD6dd04bbC721Bf813D54b9cA758a6813700aD4A,209.316786765694000000,232.353839956113000000,158.765024271932000000
0x821743d8734b6E7c36c57FE2a02ee82510262040,207.220652714895000000,230.027008920287000000,157.175124204219000000
0xf79306C0B6cdAb9d59427ae5f9a0f5947586a696,206.871113518187000000,229.639000027998000000,156.910001660027000000
0x32B0ebE9FF98f5BfcD22E80ec8b12f2f783d1f53,203.914667942494000000,226.357173029085000000,154.667562528240000000
0xEA8E595Af47438a8EC903eF70B2c14fE2E26600e,202.545074105049000000,224.836843999446000000,153.628737108623000000
0x1C1febd62c36FEc018956D348eee527bBa8042E1,201.385404226430000000,223.549542806159000000,152.749137248185000000
0x88476e1953B95F2c0c89A291315FD6Dce834C8cc,201.029081609045000000,223.154003921333000000,152.478869536398000000
0x15f6d89383a6dFaeb45594885449111d7296b18A,200.592362973326000000,222.669220767733000000,152.147622120119000000
0xE26159Cfc47eB45bEb869173F098330Bf5f4737B,198.300169879846000000,220.124752761031000000,150.409012915643000000
0x0AeCb90c68D456049Fc837aEa69Bece78D69A801,196.821385402467000000,218.483215753437000000,149.287367312957000000
0x388b5fF31C95418F0Bbb5051d8AfAb5F995abC4c,196.584838137138000000,218.220634494287000000,149.107948199461000000
0xF4D6A00902E6FC7E9de0969BC1e1650FC919856D,196.339920869497000000,217.948762044460000000,148.922180509528000000
0xbba7e07ad1548bE9B0A33051f0FC817834f939F6,196.030753697313000000,217.605568453753000000,148.687679806768000000
0x7d936bF3542C9099e002fc7C218e0b64587e426C,195.960008747720000000,217.527037434098000000,148.634020356837000000
0x9493d1CAE1eF343fDa648F9d8550FBE53C39D6DA,193.412042895657000000,214.698646749568000000,146.701409663746000000
0xa81464c197C61aEdcc9C98046eae0A732079A0B2,193.144367483216000000,214.401511431835000000,146.498380112175000000
0x6Bfaa30eD20A83777180e14fcB07Bb329e0D9FcC,192.554702648567000000,213.746949078118000000,146.051124288923000000
0xc62198e82086622B811c9fD86B55558F8bfed586,192.123542814965000000,213.268336519038000000,145.724093177350000000
0x4befA2376907A593E8e2f06d1925bbbfc65352E1,191.856672687006000000,212.972095114042000000,145.521674427294000000
0x2960E7F6C71bDf8ed390C25751eba57C8D56260E,190.879818500595000000,211.887730000298000000,144.780738733545000000
0xf32557C771086f7443e1EA55f3c605E8Aba895e5,190.142769083769000000,211.069562165395000000,144.221692942903000000
0xAFc9e6CFA5CCBA7953c2045ABafBDc33492328B8,189.985983152548000000,210.895520638515000000,144.102772131245000000
0xcDE04D7E2B832418b32573EA835E58DB98c7A585,189.844240743812000000,210.738178298880000000,143.995261705010000000
0x356614D974A439947D1f92B6e59a675c5028DB39,189.829932569209000000,210.722295390667000000,143.984409074778000000
0x23bfD1ccF95fDA063eF45D41A98d137a21A92646,189.530575950303000000,210.389992086216000000,143.757349594260000000
0x58Dc9d71996a282CCf8856d40E2ce0cFC569933e,189.087052815335000000,209.897655541635000000,143.420941022467000000
0xa7C66A1a2a96ea4F4D530972f25C5092C4Ac6788,188.923171087629000000,209.715737266854000000,143.296638108788000000
0x5b2Ed2eF8F480cC165A600aC451D9D9Ebf521e94,188.676552860898000000,209.441976653242000000,143.109580255674000000
0x3B257e9Afb91ADC04Db477C548747e29Cc71ec8f,188.657130795894000000,209.420417028459000000,143.094848782536000000
0x48c856F10d5930DaE3CF338173247aB8DA94d308,187.924185442327000000,208.606804943108000000,142.538915889397000000
0xCE5EC21E003CA7e187c7EE8657933e0C16e9eA7c,187.728415918918000000,208.389489355509000000,142.390426350569000000
0xf6EE7C935BeA6e3308Af2FC34e6fC9149c95BF42,187.517280046116000000,208.155116223970000000,142.230281564822000000
0x2836C25a85546286F720190a74CA3705a0e87308,187.354606132236000000,207.974538692972000000,142.106894767782000000
0x8F26F86D4a76b4326CA1aaE6f6cb568eF187BE4A,187.104954833783000000,207.697411192870000000,141.917536355249000000
0x1ca02196c421203cCD64E713DabFFc4Afd511102,186.407836498883000000,206.923569187550000000,141.388777954784000000
0x38f265e63Eb374Cc2d8cE37EAB88B94570BA80B6,186.406743990182000000,206.922356439181000000,141.387949296113000000
0x3D29CC615E2df5BE1edF15A05f6D7348941A16d3,186.326785652052000000,206.833598020957000000,141.327301568379000000
0xa23E34DDaD8C312ed86BcaFC0089DFa23Ffd2bB9,185.880741565151000000,206.338463072716000000,140.988980875722000000
0xB6314955b7faa5e800120D6Da585EfBe1d4aD5eD,185.875622264829000000,206.332780350818000000,140.985097929435000000
0xd867231A45b4705DCEE0D1d3Ff3d2902d46Ab527,185.826592278320000000,206.278354206530000000,140.947909096573000000
0xc6AeEcb1A26C0611E575352d22b2E86b0126c444,185.281469311764000000,205.673235923928000000,140.534437906070000000
0x7136fbDdD4DFfa2369A9283B6E90A040318011Ca,184.868983598299000000,205.215352727212000000,140.221570957738000000
0xE04885c3f1419C6E8495C33bDCf5F8387cd88846,184.858402398055000000,205.203606977881000000,140.213545206246000000
0x19a6B576da3668Ac8CF01FD17AB6414D639099b0,184.660796124484000000,204.984252490489000000,140.063662507852000000
0x1eC82249962aa5D3FC3434Ca430ed95BB196fCf4,183.984033026506000000,204.233005985201000000,139.550343383585000000
0x196D44adcdF5083A1eFfD9a8922683fcFC110F5E,183.630807038409000000,203.840904539470000000,139.282424439098000000
0x1da6dC52272b4678bDdad153eF9a6A8Dc05b35FB,182.808348525886000000,202.927927627575000000,138.658596566900000000
0xfc4861e3463475DE72474684D77c30aCCf5b6649,182.301923922981000000,202.365766785382000000,138.274477760117000000
0x364dEb42bf5640fE184850908F0A6eE00d28F66D,182.268569128277000000,202.328741018122000000,138.249178428551000000
0x5B88A373E531FFe30A4088aeF36C668830Ff011b,181.607529603630000000,201.594948596177000000,137.747785502561000000
0x7A1794C76a9DF4632cdBf82Be299CB3152031A4A,181.306630563263000000,201.260933113956000000,137.519556108323000000
0x2853a2EdFE3883A20aB44F54A902f98f087B48B4,180.493150010120000000,200.357922260536000000,136.902537942890000000
0xE5E77Df5C8fa6DF672a2A08E441f8FAA36D20fdc,180.361857687453000000,200.212180125852000000,136.802953819146000000
0x355bc8E7530B0d51BF5e5463Cbe808DEdd406Fa3,180.119399904725000000,199.943037847707000000,136.619051627857000000
0x174c783EEAd8E8158ff5706901f4362ffc023C6a,179.919587014086000000,199.721233886687000000,136.467495228954000000
0xCD3011459E713796797cFF1e11e95C5c49224c49,179.240745870080000000,198.967680629123000000,135.952599924233000000
0xC3aB33F8c0223283d8883a53632425F781441D71,179.016475235785000000,198.718727146352000000,135.782492532239000000
0xCA520930686Ee5C616B3f6798efd672825BA1955,178.629901146365000000,198.289607363404000000,135.489279333059000000
0xAcB1638948a8007AD8eBc3f70428F49E3AEaBce0,178.302778732751000000,197.926482407622000000,135.241159730519000000
0x015a67cd41372a4401642143d5aa20D8af34b3f6,178.229794355567000000,197.845465492745000000,135.185801693573000000
0x483044d7BA8B14133507D4181eE0BF7D98b81A87,176.634479365866000000,196.074572820809000000,133.975768676275000000
0x7c616078e8C425Fe076c93bAc6daa729bE1e252E,175.272872414471000000,194.563109700454000000,132.943001242629000000
0x003B515ab0786166641A30909aB3b13e2791c588,174.858001462673000000,194.102578750090000000,132.628325111060000000
0x9797301E3eAeE5EcAAaB0C7844F53397c318B9c5,173.862151731089000000,192.997127473447000000,131.872981455880000000
0x49E8aBA09395399466A5aE623F0EF8dc59FfB464,172.400845624246000000,191.374992476428000000,130.764593050409000000
0x7723c247F148416088ea0A1f6C1955dc1cb03f7E,170.846392785444000000,189.649459174932000000,129.585553631280000000
